folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ProximalPhalanxOutlineCorrect,0.9312714776632303,0.8969072164948454,0.9175257731958762,0.9072164948453608,0.9037800687285223,0.9003436426116839,0.8762886597938144,0.8865979381443299,0.9209621993127147,0.9037800687285223,0.9140893470790378,0.9175257731958762,0.8762886597938144,0.9072164948453608,0.8934707903780069,0.9106529209621993,0.8865979381443299,0.9175257731958762,0.8900343642611683,0.9072164948453608,0.9243986254295533,0.9003436426116839,0.9175257731958762,0.8762886597938144,0.9381443298969072,0.9072164948453608,0.8934707903780069,0.9175257731958762,0.9175257731958762,0.9312714776632303
ProximalPhalanxTW,0.8,0.8048780487804879,0.7804878048780488,0.8,0.7658536585365854,0.8048780487804879,0.7804878048780488,0.824390243902439,0.7609756097560976,0.8097560975609757,0.8,0.7609756097560976,0.7853658536585366,0.7902439024390244,0.7951219512195122,0.7658536585365854,0.7268292682926829,0.7853658536585366,0.7804878048780488,0.8,0.7853658536585366,0.7853658536585366,0.7902439024390244,0.7317073170731707,0.7463414634146341,0.775609756097561,0.7609756097560976,0.8097560975609757,0.7658536585365854,0.775609756097561
RefrigerationDevices,0.5146666666666667,0.72,0.7813333333333333,0.7653333333333333,0.7146666666666667,0.7413333333333333,0.7973333333333333,0.7653333333333333,0.752,0.7706666666666667,0.7413333333333333,0.76,0.7546666666666667,0.7786666666666666,0.784,0.7733333333333333,0.776,0.7813333333333333,0.784,0.712,0.776,0.7946666666666666,0.7226666666666667,0.768,0.8106666666666666,0.776,0.8186666666666667,0.776,0.7573333333333333,0.8
ScreenType,0.5946666666666667,0.7226666666666667,0.696,0.7306666666666667,0.728,0.72,0.6986666666666667,0.72,0.7093333333333334,0.7333333333333333,0.7066666666666667,0.7146666666666667,0.696,0.7013333333333334,0.752,0.6933333333333334,0.696,0.6746666666666666,0.6853333333333333,0.7066666666666667,0.7093333333333334,0.6773333333333333,0.704,0.7306666666666667,0.7226666666666667,0.704,0.7066666666666667,0.7013333333333334,0.704,0.7413333333333333
ShapeletSim,0.9944444444444445,0.8722222222222222,0.9166666666666666,0.9277777777777778,0.9111111111111111,0.9,0.9166666666666666,0.9722222222222222,0.9055555555555556,0.9111111111111111,0.9388888888888889,0.9,0.9277777777777778,0.8944444444444445,0.9333333333333333,0.9388888888888889,0.9166666666666666,0.9277777777777778,0.9833333333333333,0.9,0.9555555555555556,0.9611111111111111,0.8722222222222222,0.95,0.9388888888888889,0.9777777777777777,0.9555555555555556,0.9,0.8277777777777777,0.8777777777777778
ShapesAll,0.925,0.9233333333333333,0.9316666666666666,0.945,0.9516666666666667,0.955,0.93,0.9316666666666666,0.9266666666666666,0.9333333333333333,0.9383333333333334,0.9283333333333333,0.955,0.94,0.94,0.9316666666666666,0.96,0.9433333333333334,0.955,0.9416666666666667,0.95,0.9316666666666666,0.9233333333333333,0.935,0.9366666666666666,0.945,0.9216666666666666,0.9466666666666667,0.9266666666666666,0.9383333333333334
SmallKitchenAppliances,0.7786666666666666,0.7173333333333334,0.7653333333333333,0.7866666666666666,0.7626666666666667,0.7706666666666667,0.7493333333333333,0.7706666666666667,0.7733333333333333,0.768,0.7466666666666667,0.7866666666666666,0.776,0.7786666666666666,0.776,0.7546666666666667,0.7866666666666666,0.7546666666666667,0.768,0.744,0.776,0.7733333333333333,0.8133333333333334,0.7626666666666667,0.7653333333333333,0.768,0.776,0.7866666666666666,0.792,0.7946666666666666
SonyAIBORobotSurface1,0.8785357737104825,0.9317803660565723,0.9584026622296173,0.9450915141430949,0.9667221297836939,0.9434276206322796,0.9450915141430949,0.9584026622296173,0.961730449251248,0.956738768718802,0.9234608985024958,0.9683860232945092,0.9450915141430949,0.9600665557404326,0.978369384359401,0.9733777038269551,0.9717138103161398,0.9434276206322796,0.9434276206322796,0.9317803660565723,0.9667221297836939,0.9800332778702163,0.9733777038269551,0.9667221297836939,0.9500831946755408,0.9650582362728786,0.9650582362728786,0.9683860232945092,0.9700499168053245,0.9351081530782029
SonyAIBORobotSurface2,0.9517313746065058,0.9296956977964324,0.974816369359916,0.950682056663169,0.9632738719832109,0.9727177334732424,0.9265477439664218,0.9538300104931794,0.9548793284365162,0.9664218258132214,0.968520461699895,0.9643231899265478,0.9632738719832109,0.9611752360965372,0.938090241343127,0.9580272822665268,0.9632738719832109,0.9475341028331584,0.8772298006295908,0.944386149003148,0.8940188877229801,0.974816369359916,0.944386149003148,0.9338929695697796,0.9590766002098636,0.9611752360965372,0.9695697796432319,0.9527806925498427,0.9454354669464848,0.9727177334732424
Strawberry,0.9837837837837838,0.9675675675675676,0.981081081081081,0.972972972972973,0.9621621621621622,0.9756756756756757,0.9702702702702702,0.9486486486486486,0.9837837837837838,0.9648648648648649,0.9837837837837838,0.9594594594594594,0.9756756756756757,0.9756756756756757,0.972972972972973,0.9891891891891892,0.9675675675675676,0.9837837837837838,0.972972972972973,0.9864864864864865,0.9783783783783784,0.9756756756756757,0.9648648648648649,0.9864864864864865,0.9891891891891892,0.9756756756756757,0.9756756756756757,0.981081081081081,0.9864864864864865,0.972972972972973
StarLightCurves,0.9783875667799903,0.9775376396308888,0.9791160757649344,0.977294803302574,0.9793589120932491,0.9764448761534725,0.9771733851384167,0.9800874210781932,0.9799660029140359,0.9799660029140359,0.9774162214667315,0.9763234579893152,0.9799660029140359,0.9789946576007771,0.9781447304516756,0.9783875667799903,0.976930548810102,0.9787518212724624,0.9777804759592035,0.9765662943176299,0.9804516755706654,0.9776590577950461,0.9808159300631375,0.976930548810102,0.9765662943176299,0.977294803302574,0.9770519669742593,0.9764448761534725,0.9788732394366197,0.9771733851384167
SwedishLeaf,0.9696,0.9664,0.9728,0.9712,0.976,0.968,0.9728,0.9632,0.9728,0.9728,0.9632,0.9696,0.9792,0.9824,0.9664,0.9664,0.976,0.9664,0.968,0.9584,0.9648,0.968,0.9744,0.968,0.976,0.968,0.976,0.9648,0.9632,0.968
Symbols,0.9849246231155779,0.9809045226130654,0.9718592964824121,0.9477386934673366,0.9809045226130654,0.985929648241206,0.963819095477387,0.9758793969849247,0.963819095477387,0.9809045226130654,0.9708542713567839,0.9688442211055276,0.963819095477387,0.9477386934673366,0.9527638190954774,0.9557788944723619,0.9718592964824121,0.9778894472361809,0.9758793969849247,0.9668341708542714,0.9728643216080402,0.9728643216080402,0.9577889447236181,0.9748743718592965,0.9608040201005025,0.9768844221105528,0.9668341708542714,0.9718592964824121,0.9718592964824121,0.9718592964824121
SyntheticControl,0.9966666666666667,0.99,0.9933333333333333,1.0,0.9966666666666667,1.0,0.9933333333333333,0.9966666666666667,0.9933333333333333,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9966666666666667,1.0,0.9966666666666667,0.9933333333333333,1.0,0.9866666666666667,0.9933333333333333,0.9966666666666667,0.9966666666666667,1.0,0.9966666666666667,0.9933333333333333,1.0,1.0,0.9933333333333333,0.9966666666666667
ToeSegmentation1,0.9649122807017544,0.9649122807017544,0.956140350877193,0.9429824561403509,0.9517543859649122,0.9649122807017544,0.9429824561403509,0.9605263157894737,0.9692982456140351,0.9385964912280702,0.9429824561403509,0.9429824561403509,0.9429824561403509,0.956140350877193,0.9298245614035088,0.9736842105263158,0.9298245614035088,0.9473684210526315,0.9605263157894737,0.956140350877193,0.9210526315789473,0.9517543859649122,0.9736842105263158,0.9605263157894737,0.9473684210526315,0.9605263157894737,0.9517543859649122,0.9824561403508771,0.9605263157894737,0.9429824561403509
ToeSegmentation2,0.9461538461538461,0.9615384615384616,0.9384615384615385,0.9615384615384616,0.9769230769230769,0.9615384615384616,0.9538461538461539,0.9769230769230769,0.9384615384615385,0.9769230769230769,0.9615384615384616,0.9538461538461539,0.9461538461538461,0.9923076923076923,0.9461538461538461,0.9769230769230769,0.9769230769230769,0.9615384615384616,0.9846153846153847,0.9846153846153847,0.9923076923076923,0.9692307692307692,0.9538461538461539,0.9230769230769231,0.9692307692307692,0.9615384615384616,0.9846153846153847,0.9692307692307692,0.9769230769230769,0.9307692307692308
Trace,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TwoLeadECG,0.9956101843722563,0.9973661106233538,0.9877085162423178,0.9736611062335382,0.9991220368744512,0.9982440737489026,0.9973661106233538,0.9982440737489026,0.9964881474978051,0.9964881474978051,0.9982440737489026,0.9947322212467077,0.9991220368744512,0.9982440737489026,0.9991220368744512,0.9894644424934153,0.9877085162423178,0.9964881474978051,0.9982440737489026,0.990342405618964,0.9912203687445127,0.9947322212467077,0.9964881474978051,0.9964881474978051,0.9982440737489026,0.9947322212467077,0.9973661106233538,0.990342405618964,0.9991220368744512,0.9938542581211589
TwoPatterns,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UWaveGestureLibraryAll,0.9508654383026243,0.9530988274706867,0.9564489112227805,0.9452819653824679,0.9522613065326633,0.9558905639307649,0.954215522054718,0.9486320491345617,0.9558905639307649,0.9550530429927415,0.9533780011166946,0.9547738693467337,0.9525404801786711,0.9525404801786711,0.9463986599664992,0.9377442769402569,0.9511446119486321,0.9564489112227805,0.9514237855946399,0.9505862646566164,0.9475153545505304,0.9491903964265773,0.9452819653824679,0.9450027917364601,0.9547738693467337,0.9519821328866555,0.9500279173646008,0.9533780011166946,0.9505862646566164,0.9533780011166946
UWaveGestureLibraryX,0.8221663874930206,0.8350083752093802,0.8364042434394193,0.8266331658291457,0.8364042434394193,0.8310999441652708,0.8333333333333334,0.8347292015633724,0.836962590731435,0.8386376326074818,0.8313791178112786,0.8319374651032942,0.8288665549972083,0.8458961474036851,0.8391959798994975,0.8243997766610832,0.8280290340591848,0.8299832495812395,0.8319374651032942,0.844500279173646,0.8431044109436069,0.836962590731435,0.836962590731435,0.8235622557230597,0.833891680625349,0.8391959798994975,0.8408710217755444,0.8380792853154663,0.8288665549972083,0.81714126186488
UWaveGestureLibraryY,0.7713567839195979,0.7671691792294807,0.7696817420435511,0.7646566164154104,0.775823562255723,0.77749860413177,0.7638190954773869,0.7747068676716918,0.7749860413176997,0.781965382467895,0.7699609156895589,0.775823562255723,0.759073143495254,0.7627024008933556,0.7713567839195979,0.7724734785036292,0.7601898380792853,0.7805695142378559,0.7752652149637074,0.7638190954773869,0.7783361250697934,0.7613065326633166,0.7587939698492462,0.7786152987158013,0.7643774427694026,0.7660524846454495,0.7677275265214963,0.7828029034059185,0.7735901730876605,0.7783361250697934
UWaveGestureLibraryZ,0.7685650474595198,0.7654941373534339,0.7872696817420436,0.7674483528754885,0.7763819095477387,0.768285873813512,0.7727526521496371,0.7747068676716918,0.765214963707426,0.7791736460078169,0.7841987716359575,0.7738693467336684,0.7677275265214963,0.7657733109994417,0.7777777777777778,0.7696817420435511,0.7833612506979342,0.7702400893355668,0.7752652149637074,0.7621440536013401,0.7883863763260748,0.7825237297599107,0.7783361250697934,0.7685650474595198,0.7643774427694026,0.7724734785036292,0.7640982691233947,0.7769402568397543,0.77749860413177,0.7680067001675042
Wafer,0.9987021414665801,0.9987021414665801,0.9991888384166125,0.9987021414665801,0.9980532121998702,0.9987021414665801,0.9990266060999351,0.9978909798831928,0.9993510707332901,0.9983776768332252,0.9983776768332252,0.9980532121998702,0.996268656716418,0.9980532121998702,0.9988643737832577,0.9991888384166125,0.9991888384166125,0.9991888384166125,0.9985399091499026,0.9991888384166125,0.9988643737832577,0.9977287475665152,0.9990266060999351,0.9990266060999351,0.9993510707332901,0.9991888384166125,0.9983776768332252,0.9977287475665152,0.9983776768332252,0.9995133030499675
Wine,0.6296296296296297,0.8703703703703703,0.9814814814814815,0.9629629629629629,0.7962962962962963,0.9259259259259259,0.9259259259259259,0.9444444444444444,0.8518518518518519,0.9444444444444444,0.9629629629629629,0.8703703703703703,0.7777777777777778,0.9629629629629629,0.9074074074074074,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9074074074074074,0.8333333333333334,0.9444444444444444,0.9259259259259259,0.9074074074074074,0.8888888888888888,0.9814814814814815,0.8888888888888888,0.9629629629629629,0.7777777777777778,0.8148148148148148,0.7407407407407407
WordSynonyms,0.7445141065830722,0.7664576802507836,0.7507836990595611,0.7241379310344828,0.7429467084639498,0.774294670846395,0.7429467084639498,0.731974921630094,0.7413793103448276,0.7570532915360502,0.7554858934169278,0.7460815047021944,0.768025078369906,0.7335423197492164,0.7539184952978056,0.7460815047021944,0.7366771159874608,0.7931034482758621,0.7617554858934169,0.7476489028213166,0.7633228840125392,0.768025078369906,0.7539184952978056,0.7695924764890282,0.7351097178683386,0.7648902821316614,0.7664576802507836,0.7617554858934169,0.725705329153605,0.7351097178683386
Worms,0.8051948051948052,0.7532467532467533,0.7922077922077922,0.8181818181818182,0.7792207792207793,0.7922077922077922,0.7662337662337663,0.8571428571428571,0.7792207792207793,0.7532467532467533,0.7922077922077922,0.7662337662337663,0.7272727272727273,0.8051948051948052,0.7792207792207793,0.7402597402597403,0.7792207792207793,0.7922077922077922,0.8441558441558441,0.8051948051948052,0.7532467532467533,0.7272727272727273,0.7012987012987013,0.8571428571428571,0.7402597402597403,0.7792207792207793,0.7402597402597403,0.7402597402597403,0.8441558441558441,0.8181818181818182
WormsTwoClass,0.7662337662337663,0.8051948051948052,0.8571428571428571,0.8181818181818182,0.7792207792207793,0.7662337662337663,0.7012987012987013,0.8961038961038961,0.8051948051948052,0.7272727272727273,0.8181818181818182,0.7532467532467533,0.7922077922077922,0.7662337662337663,0.8311688311688312,0.8181818181818182,0.8571428571428571,0.7532467532467533,0.8961038961038961,0.7922077922077922,0.7402597402597403,0.7792207792207793,0.8051948051948052,0.8571428571428571,0.8441558441558441,0.8441558441558441,0.8051948051948052,0.7532467532467533,0.8051948051948052,0.8441558441558441
Yoga,0.905,0.9106666666666666,0.8956666666666667,0.9246666666666666,0.8916666666666667,0.92,0.913,0.9133333333333333,0.9233333333333333,0.9136666666666666,0.908,0.8963333333333333,0.9133333333333333,0.9133333333333333,0.9016666666666666,0.905,0.912,0.9146666666666666,0.9096666666666666,0.9196666666666666,0.9333333333333333,0.913,0.9226666666666666,0.9023333333333333,0.9336666666666666,0.9163333333333333,0.9093333333333333,0.9136666666666666,0.914,0.9093333333333333
ACSF1,0.91,0.89,0.86,0.85,0.85,0.88,0.8,0.84,0.76,0.82,0.85,0.87,0.82,0.77,0.82,0.85,0.85,0.86,0.84,0.67,0.77,0.85,0.78,0.79,0.87,0.86,0.81,0.72,0.79,0.9
BME,1.0,0.9933333333333333,1.0,1.0,1.0,0.9933333333333333,0.9866666666666667,1.0,0.9933333333333333,0.9933333333333333,1.0,0.9933333333333333,0.9933333333333333,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9733333333333334,1.0,1.0,1.0,0.9933333333333333,1.0,0.9933333333333333,1.0,1.0,1.0,1.0,1.0,1.0
EthanolLevel,0.832,0.88,0.884,0.888,0.876,0.86,0.85,0.884,0.884,0.868,0.852,0.904,0.902,0.874,0.892,0.888,0.87,0.866,0.872,0.864,0.856,0.87,0.878,0.898,0.876,0.88,0.874,0.888,0.886,0.858
FreezerRegularTrain,0.9968421052631579,0.9933333333333333,0.9978947368421053,0.9982456140350877,0.9933333333333333,0.9975438596491228,0.9968421052631579,0.9947368421052631,0.9936842105263158,0.9950877192982456,0.9968421052631579,0.9968421052631579,0.9933333333333333,0.9982456140350877,0.9933333333333333,0.9957894736842106,0.9936842105263158,0.9940350877192983,0.996140350877193,0.9950877192982456,0.9985964912280701,0.996140350877193,0.9936842105263158,0.9968421052631579,0.9971929824561403,0.9950877192982456,0.9940350877192983,0.9982456140350877,0.9947368421052631,0.9968421052631579
FreezerSmallTrain,0.8459649122807018,0.9940350877192983,0.9326315789473684,0.9392982456140351,0.9319298245614035,0.9926315789473684,0.996140350877193,0.9589473684210527,0.9957894736842106,0.9424561403508772,0.991578947368421,0.9056140350877193,0.9291228070175439,0.916140350877193,0.9764912280701754,0.891578947368421,0.8905263157894737,0.9929824561403509,0.9701754385964912,0.9403508771929825,0.9687719298245614,0.9428070175438596,0.9768421052631578,0.9950877192982456,0.9792982456140351,0.9852631578947368,0.9757894736842105,0.8792982456140351,0.9280701754385965,0.899298245614035
GunPointAgeSpan,0.990506329113924,0.9715189873417721,0.9683544303797469,0.990506329113924,0.9683544303797469,0.9715189873417721,0.9873417721518988,0.9715189873417721,0.9873417721518988,0.9746835443037974,0.9841772151898734,0.990506329113924,0.9841772151898734,0.990506329113924,0.9778481012658228,0.990506329113924,0.9841772151898734,0.9873417721518988,0.9810126582278481,0.9778481012658228,0.9778481012658228,0.9873417721518988,0.990506329113924,0.990506329113924,0.990506329113924,0.9936708860759493,0.9968354430379747,0.9873417721518988,0.9936708860759493,0.9841772151898734
GunPointMaleVersusFemale,1.0,0.990506329113924,1.0,1.0,0.9968354430379747,1.0,1.0,0.9968354430379747,1.0,1.0,1.0,0.9968354430379747,0.9968354430379747,1.0,0.9968354430379747,1.0,1.0,0.9968354430379747,1.0,1.0,1.0,0.990506329113924,0.9968354430379747,1.0,0.9968354430379747,1.0,1.0,0.9968354430379747,0.9968354430379747,1.0
GunPointOldVersusYoung,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
InsectEPGRegularTrain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
InsectEPGSmallTrain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PigAirwayPressure,0.9423076923076923,0.9134615384615384,0.8990384615384616,0.9086538461538461,0.9519230769230769,0.9375,0.9086538461538461,0.9567307692307693,0.9086538461538461,0.9471153846153846,0.9711538461538461,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9038461538461539,0.9230769230769231,0.9326923076923077,0.8942307692307693,0.9615384615384616,0.8894230769230769,0.9086538461538461,0.8990384615384616,0.8990384615384616,0.9278846153846154,0.9134615384615384,0.8894230769230769,0.8798076923076923,0.9278846153846154,0.9134615384615384,0.9086538461538461
PigArtPressure,1.0,0.9423076923076923,0.8798076923076923,0.9278846153846154,0.9326923076923077,0.9326923076923077,0.8942307692307693,0.9375,0.9230769230769231,0.9182692307692307,0.9326923076923077,0.9086538461538461,0.9567307692307693,0.9134615384615384,0.9038461538461539,0.9663461538461539,0.9134615384615384,0.9471153846153846,0.9326923076923077,0.9182692307692307,0.9711538461538461,0.9567307692307693,0.9134615384615384,0.9278846153846154,0.9134615384615384,0.9519230769230769,0.9230769230769231,0.9326923076923077,0.9951923076923077,0.9326923076923077
PigCVP,0.9663461538461539,0.8990384615384616,0.9038461538461539,0.8942307692307693,0.8990384615384616,0.9134615384615384,0.9326923076923077,0.9086538461538461,0.9134615384615384,0.8894230769230769,0.9375,0.8894230769230769,0.9182692307692307,0.8798076923076923,0.9134615384615384,0.8798076923076923,0.9038461538461539,0.9278846153846154,0.8557692307692307,0.8846153846153846,0.8894230769230769,0.9086538461538461,0.8942307692307693,0.9182692307692307,0.8894230769230769,0.875,0.8990384615384616,0.9230769230769231,0.9278846153846154,0.9230769230769231
PowerCons,0.9944444444444445,0.9833333333333333,0.9944444444444445,0.9944444444444445,0.9722222222222222,1.0,0.9777777777777777,1.0,0.9888888888888889,0.9722222222222222,0.9666666666666667,0.9666666666666667,0.9888888888888889,0.9777777777777777,1.0,0.9888888888888889,0.9944444444444445,0.9722222222222222,0.9944444444444445,1.0,0.9722222222222222,1.0,1.0,0.9944444444444445,1.0,1.0,0.9777777777777777,0.9666666666666667,0.9833333333333333,0.9666666666666667
SmoothSubspace,0.98,0.9866666666666667,0.9933333333333333,0.98,0.9733333333333334,0.98,0.9733333333333334,0.98,0.9933333333333333,0.98,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9733333333333334,0.98,0.9933333333333333,0.98,0.98,0.9866666666666667,0.9866666666666667,0.9866666666666667
UMD,0.9861111111111112,0.9861111111111112,0.9930555555555556,0.9861111111111112,0.9861111111111112,0.9444444444444444,0.9861111111111112,0.9930555555555556,0.9861111111111112,0.9930555555555556,0.9861111111111112,0.9930555555555556,0.9930555555555556,0.9375,0.9930555555555556,1.0,0.9861111111111112,0.9861111111111112,1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9930555555555556,1.0,0.9583333333333334,1.0,0.9652777777777778,0.9861111111111112,0.9305555555555556,0.8888888888888888
HouseTwenty,0.9159663865546218,0.9747899159663865,0.957983193277311,0.957983193277311,0.9411764705882353,0.957983193277311,0.9831932773109243,0.9411764705882353,0.9243697478991597,0.8823529411764706,0.8739495798319328,0.9747899159663865,0.9747899159663865,0.9663865546218487,0.9411764705882353,0.907563025210084,0.9831932773109243,0.9747899159663865,0.957983193277311,0.9747899159663865,0.9831932773109243,0.9747899159663865,0.9663865546218487,0.9495798319327731,0.9915966386554622,0.9243697478991597,0.9327731092436975,0.9831932773109243,0.957983193277311,0.9663865546218487
SemgHandGenderCh2,0.8733333333333333,0.88,0.895,0.89,0.8766666666666667,0.88,0.87,0.89,0.895,0.88,0.8766666666666667,0.8833333333333333,0.8733333333333333,0.8833333333333333,0.8783333333333333,0.8783333333333333,0.8816666666666667,0.8733333333333333,0.8716666666666667,0.89,0.9066666666666666,0.8916666666666667,0.905,0.8916666666666667,0.8866666666666667,0.875,0.885,0.8966666666666666,0.8916666666666667,0.89
SemgHandMovementCh2,0.5844444444444444,0.5755555555555556,0.62,0.6133333333333333,0.5844444444444444,0.6,0.58,0.49333333333333335,0.5511111111111111,0.5,0.4888888888888889,0.5577777777777778,0.5088888888888888,0.52,0.56,0.5311111111111111,0.5377777777777778,0.5511111111111111,0.5488888888888889,0.54,0.5088888888888888,0.5444444444444444,0.5444444444444444,0.5666666666666667,0.5933333333333334,0.5466666666666666,0.56,0.5755555555555556,0.46,0.6
SemgHandSubjectCh2,0.7333333333333333,0.7977777777777778,0.7955555555555556,0.8,0.8088888888888889,0.7933333333333333,0.7466666666666667,0.7644444444444445,0.7466666666666667,0.7822222222222223,0.7466666666666667,0.7555555555555555,0.7222222222222222,0.7822222222222223,0.7066666666666667,0.7866666666666666,0.8155555555555556,0.8,0.7266666666666667,0.7244444444444444,0.7822222222222223,0.7133333333333334,0.8022222222222222,0.78,0.7111111111111111,0.7577777777777778,0.8333333333333334,0.7088888888888889,0.74,0.7222222222222222
MixedShapesRegularTrain,0.9703092783505155,0.9678350515463917,0.965360824742268,0.963298969072165,0.9583505154639175,0.968659793814433,0.9591752577319588,0.9657731958762886,0.9661855670103093,0.9628865979381444,0.9583505154639175,0.9649484536082474,0.9752577319587629,0.9690721649484536,0.968659793814433,0.9723711340206186,0.9678350515463917,0.9624742268041238,0.9657731958762886,0.9645360824742268,0.9657731958762886,0.971958762886598,0.9670103092783505,0.9682474226804124,0.9674226804123711,0.9665979381443299,0.9583505154639175,0.9698969072164948,0.9674226804123711,0.9715463917525773
MixedShapesSmallTrain,0.9109278350515464,0.9088659793814433,0.9088659793814433,0.9154639175257732,0.9096907216494845,0.9278350515463918,0.9307216494845361,0.9261855670103093,0.928659793814433,0.9002061855670103,0.9228865979381443,0.9208247422680412,0.9241237113402062,0.8874226804123712,0.9142268041237114,0.8684536082474227,0.9129896907216495,0.8874226804123712,0.9183505154639175,0.9121649484536083,0.9327835051546391,0.9224742268041237,0.9088659793814433,0.9109278350515464,0.9076288659793814,0.8977319587628866,0.931958762886598,0.8944329896907216,0.9270103092783505,0.9298969072164949
EOGHorizontalSignal,0.6298342541436464,0.8977900552486188,0.8784530386740331,0.8977900552486188,0.9033149171270718,0.9005524861878453,0.8922651933701657,0.8812154696132597,0.9088397790055248,0.9033149171270718,0.8895027624309392,0.8839779005524862,0.8977900552486188,0.8895027624309392,0.9171270718232044,0.9005524861878453,0.8867403314917127,0.8812154696132597,0.8535911602209945,0.8839779005524862,0.8950276243093923,0.8922651933701657,0.9005524861878453,0.9116022099447514,0.9033149171270718,0.9005524861878453,0.8729281767955801,0.8839779005524862,0.8839779005524862,0.8839779005524862
EOGVerticalSignal,0.5165745856353591,0.8204419889502762,0.8232044198895028,0.8259668508287292,0.8121546961325967,0.8314917127071824,0.8038674033149171,0.8093922651933702,0.8066298342541437,0.8342541436464088,0.8121546961325967,0.8535911602209945,0.8646408839779005,0.8342541436464088,0.8149171270718232,0.8397790055248618,0.8121546961325967,0.7928176795580111,0.8480662983425414,0.8342541436464088,0.8176795580110497,0.8370165745856354,0.8674033149171271,0.8121546961325967,0.8176795580110497,0.8204419889502762,0.8149171270718232,0.8259668508287292,0.8121546961325967,0.8259668508287292
Rock,0.6,0.58,0.66,0.66,0.78,0.66,0.68,0.44,0.64,0.56,0.46,0.72,0.6,0.66,0.54,0.56,0.58,0.68,0.54,0.66,0.74,0.72,0.52,0.62,0.74,0.64,0.62,0.66,0.64,0.68
Crop,0.7985119047619048,0.7911309523809524,0.7918452380952381,0.7914880952380953,0.7920238095238096,0.7918452380952381,0.7951785714285714,0.7924404761904762,0.7942261904761905,0.7945833333333333,0.7930952380952381,0.7902380952380952,0.79375,0.7955952380952381,0.7916666666666666,0.7938690476190476,0.7866071428571428,0.7960119047619048,0.7954761904761904,0.7963095238095238,0.791547619047619,0.7952976190476191,0.7895833333333333,0.7933928571428571,0.7954761904761904,0.7919642857142857,0.7948214285714286,0.7889285714285714,0.7967857142857143,0.7939880952380952
Chinatown,0.9854227405247813,0.9766763848396501,0.9825072886297376,0.9708454810495627,0.9708454810495627,0.9591836734693877,0.9737609329446064,0.9183673469387755,0.9825072886297376,0.9650145772594753,0.9620991253644315,0.9504373177842566,0.9766763848396501,0.9795918367346939,0.967930029154519,0.9708454810495627,0.924198250728863,0.9650145772594753,0.967930029154519,0.9650145772594753,0.9620991253644315,0.967930029154519,0.9446064139941691,0.9591836734693877,0.956268221574344,0.9766763848396501,0.956268221574344,0.967930029154519,0.9825072886297376,0.956268221574344
AconityMINIPrinterLargeEq,0.9619932432432432,0.9653716216216216,0.9679054054054054,0.9653716216216216,0.9679054054054054,0.9662162162162162,0.9636824324324325,0.9603040540540541,0.972972972972973,0.9636824324324325,0.9636824324324325,0.9619932432432432,0.9704391891891891,0.9518581081081081,0.9662162162162162,0.9662162162162162,0.972972972972973,0.9577702702702703,0.964527027027027,0.9704391891891891,0.9738175675675675,0.964527027027027,0.96875,0.9577702702702703,0.9577702702702703,0.9628378378378378,0.9712837837837838,0.9704391891891891,0.9636824324324325,0.972972972972973
